show_id;title;synopsis;release_year;date_added;duration;content_type_id_fk;rating_id_fk
80127464;Mar de Plástico;In a town in southern Spain where racial tensions run high among the workers in its many greenhouses a cop investigates the murder of a young woman.;2017;1900-01-01;2 Seasons;1;4
80081278;The Daughter;Having returned home for his cagey father's wedding an estranged man gets to know his childhood friend's family and uncovers a devastating secret.;2015;2017-04-26;95 min;2;4
80158042;Dear Zindagi;A young cinematographer with a bright professional future and a lack of empathy learns the importance of balancing ambition with humanity.;2016;2017-04-25;149 min;2;5
80117684;Shepherds and Butchers;When a young prison guard commits murder in South Africa an ardent lawyer aims to prove he was psychologically unbalanced by his role in executions.;2016;2017-04-25;106 min;2;6
80106337;The 101-Year-Old Man Who Skipped Out on the Bill and Disappeared;In need of money an eccentric ex-spy and his younger octogenarian partner embark on an international quest for a valuable Soviet soda formula.;2016;2017-04-25;108 min;2;4
80133552;Vir Das: Abroad Understanding;Comedian Vir Das tackles nationalism globalism good food and bad politics in two cleverly crosscut performances in New York and New Delhi.;2017;2017-04-25;66 min;2;4
80018869;Liv and Maddie;After four years in Hollywood as a television star Liv returns to Wisconsin to discover that either she – or her family – has changed.;2017;1900-01-01;4 Seasons;1;2
80170611;Fangbone;Magically transported from far-off Skullbania a young barbarian teams up with an odd third-grader to protect his homeland from an evil sorcerer.;2016;2017-04-22;1 Season;1;7
80003150;Secrets of Althorp - The Spencers;Princess Diana's brother Charles the ninth Earl Spencer leads a tour of Althorp House the manor the Spencer family has called home for 500 years.;2013;2017-04-22;54 min;2;5
70296578;Secrets of Scotland Yard;Revisit famous cases and explore the history of Scotland Yard one of the world's oldest detective forces and a name synonymous with crime solving.;2013;2017-04-22;55 min;2;1
70296574;Secrets of Selfridges;American Harry Gordon Selfridge introduced Londoners to a new retail model that made shopping less of a practical pursuit and more of an adventure.;2014;2017-04-22;55 min;2;5
70309257;Secrets of Underground London;Experts examine the ruins and relics hidden beneath London's surface unearthing a Roman amphitheater plague pits air raid shelters and more.;2014;2017-04-22;55 min;2;5
80012520;Secrets of Westminster;Take an insider's tour of Parliament Big Ben and Westminster Abbey to discover the little-known history and pageantry of these famous buildings.;2014;2017-04-22;55 min;2;5
80115671;Girlboss;Rebellious and broke Sophia stumbles into creating an online business and learns how to be the boss. A comedy inspired by the best-selling memoir.;2017;2017-04-21;1 Season;1;4
80115676;Hot Girls Wanted: Turned On;Personal stories reveal how the intersection of sex technology and intimate relationships is rewiring us in fundamental ways.;2017;2017-04-21;1 Season;1;4
80118916;Sand Castle;After the invasion of Iraq in 2003 a reluctant soldier's platoon is dispatched on a dangerous mission to repair a hostile village's water system.;2017;2017-04-21;113 min;2;4
80050007;The Mr. Peabody and Sherman Show;Mr. Peabody and Sherman host a zany late-night comedy show from a swanky penthouse with time-traveling historical figures and a live audience.;2017;1900-01-01;4 Seasons;1;7
80146759;Tramps;Pulled into a shady briefcase swap for different reasons young strangers Danny and Ellie spend an eventful night together when the deal goes wrong.;2017;2017-04-21;83 min;2;4
80116626;The Cravings;Thirtysomething career woman Jae-yeong attempts to juggle her job and personal relationships all the while never failing to eat well.;2016;1900-01-01;2 Seasons;1;1
80172000;American Experience: Ruby Ridge;A botched attempt to arrest a white supremacist in Idaho results in a gun battle a standoff and three deaths that galvanize public opinion in 1992.;2017;2017-04-19;53 min;2;4
80169778;Oklahoma City;Domestic terrorist Timothy McVeigh's bomb attack on an Oklahoma City federal building in 1995 is chronicled in this examination of the shocking event.;2017;2017-04-19;102 min;2;1
80164465;Bigger Fatter Liar;When his video game concept is stolen by a dishonest executive a teenage chronic liar sets out to prove that he's telling the truth for once.;2017;2017-04-18;95 min;2;8
80117484;Lucas Brothers: On Drugs;Deadpan twin comics Keith and Kenny Lucas take the stage in Brooklyn with a set that touches on drugs race Deion Sanders teachers and O.J. Simpson.;2017;2017-04-18;50 min;2;4
80015794;Manglehorn;A reclusive small-town locksmith who can't stop writing letters to a lost love meets a kindly bank teller who challenges him to look to the future.;2014;2017-04-16;97 min;2;10
80081790;A Patch of Fog;When a guard catches a writer-television host shoplifting instead of turning him in he only asks to be a friend then begins to rule his life.;2015;2017-04-15;92 min;2;4
80122232;Agent Raghav;A mix of brilliance erudition and skill enables a modern Sherlock Holmes to solve impossible cases all while he tries to heal personal wounds.;2015;2017-04-15;1 Season;1;1
80122192;Bhaage Re Mann;An impulsive free-spirited woman who's defied convention for much of her life suddenly finds herself flirting with a classic romance.;2015;2017-04-15;1 Season;1;1
80015280;Bibi & Tina;Teen witch Bibi and horse-loving Tina face trouble when a posh girl flirts with Tina's boyfriend and a crook sets his greedy eyes on a promising foal.;2014;2017-04-15;97 min;2;5
80141253;Bibi & Tina II;When robbers hit Falkenstein castle teen witch Bibi and pal Tina hunt for the crooks then devise a plan to save the neighbors' failing ranch.;2014;2017-04-15;105 min;2;1
80141254;Bibi & Tina: Girls Versus Boys;At summer camp young Bibi and her friends are pitted against the boys in a treasure hunt. But what's a witch to do when she loses her powers?;2016;2017-04-15;107 min;2;1
80126877;Filinta;In 19th-century Istanbul a young police officer investigates crimes and falls in love with the daughter of a wealthy merchant conspiring against him.;2015;1900-01-01;2 Seasons;1;1
80122235;Gangs of Hassepur;Training a keen eye on hot-button political topics this variety show features stand-up comedy sketches and sarcastic celebrity impersonations.;2014;2017-04-15;1 Season;1;5
80126599;Leyla and Mecnun;Destiny brings Mecnun and Leyla together as newborns and again years later. Despite unexpected turns in Mecnun's zany life Leyla remains a constant.;2014;1900-01-01;3 Seasons;1;5
80122191;Maharakshak Devi;After years spent in isolation a young girl with extraordinary powers returns to human society to battle dark mythological beings.;2015;2017-04-15;1 Season;1;1
80176265;Oddbods;Seven furry colorful friends who live in the small town of Oddsville like to play have adventures and get into all sorts of creative mischief.;2017;2017-04-15;1 Season;1;3
70205713;Rosario Tijeras;This is Rosario's story a girl born and raised in the city slums who becomes a legend in her own time in spite of her humble upbringing.;2010;2017-04-15;1 Season;1;1
80160081;Slam;Teen father-to-be Sam imagines his future as a young parent and finds a surprising mentor while reading about his idol pro skateboarder Tony Hawk.;2017;2017-04-15;99 min;2;4
80168301;The Wedding Party;As their big day arrives a couple's lavish wedding plans turn into a nightmare of exes fighting parents and uninvited guests.;2016;2017-04-15;101 min;2;1
80156683;Arctic Heart;Madly in love with a brilliant scientist studying an immunizing protein produced by penguins a timid med student offers her body to his research.;2016;2017-04-14;81 min;2;1
80049872;Chelsea;It's not her first talk show but it is a first of its kind. Ideas people and places that fascinate her all in her unique style.;2017;1900-01-01;2 Seasons;1;4
80141185;Our Lovers;A love-challenged man and a woman he meets at a bookshop bar begin dating but only at the shop – and without knowing anything about each other.;2016;2017-04-14;92 min;2;4
80126569;Sandy Wexler;When a hapless but dedicated talent manager signs his first client who actually has talent his career finally starts to take off.;2017;2017-04-14;131 min;2;1
80171982;The Chosen;In 1937 Spanish revolutionary Ramón trains as a Soviet spy impersonating a wealthy Belgian as part of a plot to assassinate Leon Trotsky in Mexico.;2016;2017-04-14;111 min;2;1
80035467;The Seven Five;This riveting film examines the case of Mike Dowd a corrupt Brooklyn cop who became dirtier than the drug dealers he was supposed to be policing.;2014;2017-04-14;104 min;2;6
80156856;We Are Family;Fed up with being shuffled around a boy from a big blended family decides that the kids should live in one house and the parents take turns visiting.;2016;2017-04-14;99 min;2;4
80149145;Macho;A famous designer who's always pretended to be gay finds himself in crisis mode when threatened with exposure as the woman-chasing straight guy he is.;2016;2017-04-12;101 min;2;4
80164207;Radical: the Controversial Saga of Dada Figueiredo;This film chronicles the career of surfer Dadá Figueiredo whose stormy personal life upended his status as a trendsetting '70s sports hero.;2013;2017-04-12;71 min;2;4
80106743;Kevin Hart: What Now?;Frenetic comic Kevin Hart hits Philadelphia and dishes on suburban wildlife jean shorts and the fine art of getting even with a 7-year-old.;2016;2017-04-11;96 min;2;6
80142474;Frat Star;A freshman uninterested in joining a fraternity is convinced to pledge by a rich roommate who introduces him to a world darker than he ever dreamed.;2017;2017-04-10;85 min;2;4
80170688;The Miracle;Polar opposites in personality and looks fraternal twin sisters who live completely different lives wake up one day to find they've switched bodies.;2016;2017-04-10;1 Season;1;1
80160972;El fin de ETA;This documentary chronicles the decade-long process that led to the end of the ETA a Basque terrorist group that operated for more than 50 years.;2017;2017-04-08;106 min;2;1
